# x (AU), y (AU), v (AU), v_{x} (km s^{-1}), v_{y} (km s^{-1}), v_{z} (km s^{-1})
5.922187122215863155e+02, 2.741446566518232430e+03, 1.135447802537789670e+02, -7.927680489272845299e-02, -2.340777611790943458e-01, -7.675598889827046911e-02
-9.079550526665879084e-02, 2.581448267742180586e-02, 3.316103800912265087e-02, -1.208427331535283145e+01, 2.348253874731910074e+01, -4.929280362551707384e+01
-3.929872183262591787e-03, 2.437628555742662462e-01, -3.090073045657575901e-01, 3.666302701045970025e+01, 2.494263860479388839e+01, -2.061847802739457780e+00
-2.834117924132419830e+03, -3.393947460290280560e+02, -2.702869837034138527e+03, 2.356992847622061127e-01, -2.015367189370819434e-01, -1.693268490039184782e-02
-5.743145669464080338e-01, 3.978675784577471175e-01, -1.483596306252851438e+00, -1.117396805644122182e+01, 1.641317236764903953e+01, -4.821456787250283149e+00
-1.861208364039336161e+01, -2.514842246884425947e+02, 3.305595969062035238e+02, -7.380181579829429017e-01, -4.734190353066670964e-02, -2.969686112401877520e-01
1.115482766702393064e+03, -1.072090024493543751e+03, -6.697653288549295212e+02, -6.443379542524976800e-02, 2.756613197059158415e-01, 2.296305784204584477e-01
-1.589136249327988137e+00, 2.583920182043567770e+00, 1.130240063901964076e+00, 2.375901980022563365e+01, -1.834160238320179204e+01, 1.352377552393360771e+00
-5.849571551564560679e+01, 6.174828115262124051e+00, 2.694795808073547350e-01, 4.132988889048846981e-01, -6.895556679934012889e-01, -2.165643216379285363e+00
-5.815589103457805109e+00, -4.397596463760766738e+00, 3.874536237773241520e+00, -1.413166901176501067e-01, 5.999104790287024258e+00, 8.712309698289834259e+00
-4.417750646875110192e+02, -4.787540696681364807e+02, -2.893857724237104776e+02, 3.320923503527057896e-01, 7.370355334247373491e-02, -1.552800876508442229e-01
-8.022007291604325019e+00, 1.685879274023844943e+01, -3.561024730465635280e+00, 3.578662177207136974e+00, -3.411555170401317838e+00, 2.550184844305595888e+00
2.697097452295345477e+00, 2.303873860432795073e+00, -3.757133579596632522e+00, 4.239053518187502867e+00, 4.416433430020712869e+00, 3.833053136299124475e+00
6.408592196681372855e+01, -4.673249949562856109e+00, -3.857409709289136401e+01, 3.274487901597225026e-01, -2.493666737356941276e-01, 1.751326362938176728e-01
-5.114624437217686932e+02, 2.556733276640138399e+02, -1.236232152402280917e+02, 5.309677304357279803e-01, -3.207759333486127629e-01, -5.948584739280459166e-01
-3.661138743319106936e+00, -2.472255239344107380e+01, 1.742969881824771861e+01, 5.418857877253988597e+00, -4.133032411417680407e+00, -1.424980505750058857e+00
3.359530105665278370e+02, -1.971882117536317196e+02, 4.479150173087887765e+02, 2.417525677332438006e-01, -4.804235105946221274e-01, -2.969465754553101133e-01
3.273181253011104297e-01, -7.463352057920624727e-01, 3.265655542921751531e-01, 2.091853400932069817e+01, 1.099553155791332593e+01, -3.923188755697812002e+00
-2.948289052983778941e-02, 4.234361164296996521e-02, 2.335866329736382280e-02, -5.115243790654883327e+01, 3.353984539639998275e+01, -1.253633342749537718e+02
-4.240528477173258537e+00, 6.564672402044148924e+00, -2.616953334987606627e+00, 6.687854799461148581e+00, -3.015381031692457858e-01, -1.665097838229348648e+00
2.948554265377938464e+02, 1.020733590601058268e+03, 1.393780329570592585e+03, -4.050492457440386662e-01, 2.653209535533886942e-01, -2.291485329740790000e-01
-3.970548601564559466e+00, 8.891556907757331984e+00, 1.133386804723367547e+01, -3.983423092566797497e+00, -4.327570212813017569e+00, 6.715112891806534812e+00
9.886779957707684616e+02, 3.441945165223780236e+02, 4.162230304214480157e+02, 2.622505704296276274e-01, -7.852308408268378059e-01, 4.178781698587316074e-01
7.685750647997405594e+00, 4.503539090098878432e+02, -4.147860384378465710e+02, 9.609893434546700197e-01, -8.702319297826038857e-01, -2.371947835425801010e+00
-6.609655553466392064e+01, 1.933481981404234995e+00, -5.587380883336012971e+01, 6.288337328814441740e+00, 9.493637698725502228e-01, -2.848677755927682687e-01
1.568112761603242256e-02, 2.581876842390572191e-02, 1.332207234029425535e-02, -7.262229644058606937e+01, 7.268408783647434257e-01, 1.747905298733247719e+02
-3.304512663594491029e-01, -2.274675712685129136e-01, 2.425599647205607112e-01, 1.924940147853530448e+01, 4.966582754262669042e+00, 2.071509448459752889e+01
-5.803970487939304945e+01, -3.403893340617135266e+01, -4.572968035887571148e+01, -1.358005369562866438e+00, -5.213957099046517829e-01, -2.407744930033421382e-01
1.487383141644358808e+01, -7.678945944547289848e+00, 3.488461563289265044e+00, -8.652434632471456277e-01, 2.598064413921675975e+00, 1.340453362732987097e+00
-1.015629313251900072e+02, -3.524270971776758188e+01, 1.094409043050020500e+02, 9.412619572272596935e-01, -1.814527265350123653e+00, 4.951932803261956950e-01
2.309031699081281808e+00, -1.592195871672998031e+00, -2.605257156609298019e-01, 1.350253830102170660e+01, -1.631008261554007532e+01, -4.913786770244044533e+00
6.367860476150344340e-01, 6.995407376930301568e-01, -2.891102361607671423e-01, 1.235084820229296998e+00, -2.850445931249456777e+01, -3.641046335832464820e+01
7.423186738850547917e-01, -5.056760054534823468e-01, -5.935342584351944728e-01, 7.487443579736080324e+01, -3.483436028124538097e+01, 8.073649103544651950e+01
-3.606444655788558862e+01, -3.930014453535381591e+01, -2.435254155967973588e+01, 1.575400720105998076e+00, -2.478556203810303060e+00, 2.748879791310189447e+00
1.477675644763767423e+03, 1.877101859549895153e+03, -1.436662340777981797e+02, 1.785640014398965081e-01, -6.432234533808951771e-02, 2.741523740612569759e-01
-1.157658742949446151e-01, 2.112276895475516114e-01, -2.979245248780695299e-01, 2.960779052600770100e+01, 5.117584694504543341e-01, -9.479291552990115832e+00
-2.768174612584301530e-01, -1.285913454802417588e+00, 1.279077022628462568e-01, -2.140396679029831617e+01, 3.008244041816084735e+00, -1.459941825174784569e+01
5.739965479906422585e-02, -8.900631856073119852e-02, -1.270230384933316962e-02, -3.431649599265664108e+01, -2.782742980479548223e+01, 3.939743046382544378e+01
-3.513085454174575375e+02, -2.499454098153734094e+02, -3.529957217070229945e+02, 1.562960276936761067e-02, -6.304482530498773940e-01, -1.698658177715216822e-01
-4.399642215200828765e+00, 2.604701173537826708e-01, -2.616928395038341293e+00, -1.956708228376022651e+00, -3.911190993804257166e-01, 2.770058761062481612e-01
9.841040941528031283e+01, 1.736015994185093447e+01, 1.275554162520754886e+02, 4.237997664445680712e-01, 4.157885482396457277e-01, -9.124674265392821448e-01
-5.524276787002004312e+02, 6.391586407065952926e+02, 1.728290983438054411e+02, -4.068423629764971738e-01, 2.024557418854592006e-01, -2.767107879244536939e-01
-2.456771433572934171e+01, -2.998797904606794873e+01, 1.071368750159693661e+02, 1.414295603923175326e+00, 1.241960195982774851e+00, 1.140171463351933756e+00
3.004954043295061865e+02, -4.455758901857561227e+01, -3.845797808430088480e+02, -5.678244827548405427e-01, -1.255563817560112261e+00, 5.696922806232548320e-01
1.454447509204777305e+02, 5.764847197561504117e+02, 9.750971063522153770e+01, -8.438573751497985276e-01, -1.065112547207771598e-01, -6.549061193540696157e-01
1.166977301691194491e+01, -7.629227096239435291e+00, 1.135462163834967564e+00, 2.541386914104752037e+00, -1.386002115034336117e-02, -3.045936903225638925e+00
2.761485121169037527e+01, -5.841802097827849138e+01, -1.519821806512271110e+02, -1.016088360782755051e-01, 1.506817429044223118e-02, -2.406857707975155747e-01
5.849381719748383830e+02, 1.168000623570484777e+03, 3.379589745798188687e+03, -6.594792229710817744e-02, 1.365381492416131715e-01, -5.342723597374215982e-02
1.000095922746481805e-02, 1.240360967987090557e-02, -2.618104505965026391e-02, 7.262874779676609194e+01, -1.072264014343468546e+02, -2.305627158641648222e+01
-1.618005621488418866e+00, 1.515455512408636851e+00, 1.772573400774868579e+00, 1.601508479943997809e+00, -1.003343725054985569e+01, 1.611223816067033576e+00
7.283605881822678612e+02, 3.928165264328945341e+02, -3.180310976776639791e+02, 1.532144622659292743e-01, -4.409193093509210515e-01, 4.745652706558584621e-01
1.152197241776433287e+02, 5.230349652544405217e+02, -2.257634724336335523e+02, 3.659922541282450426e-01, 3.199469743920602682e-01, 2.867451364525935853e-01
-1.332436051484229438e+03, -9.924438847786010456e+02, 1.237054286304293100e+03, 9.793659092359590090e-01, -4.444099025873673448e-01, -2.625256900600705379e-01
-4.693486242351767035e-01, -3.958451368042065904e-02, -1.752839294533225789e-01, 1.509161517370224992e+01, 3.293095245501837187e+00, -1.581136970330521940e+01
